ccaa,sexo,nivel_formacion,year,pct_poblacion_nivel_formacion
Asturias,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2020,8.425
Asturias,hombre,"Segunda etapa de educación secundaria, con orientación general",2020,14.7
Asturias,mujer,Analfabetos,2020,0.625
Asturias,mujer,Educación primaria,2020,15.575
Asturias,mujer,Educación superior,2020,32.675
Asturias,mujer,Estudios primarios incompletos,2020,3.15
Asturias,mujer,Primera etapa de Educación Secundaria y similar,2020,25.9
Asturias,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2020,9.15
Asturias,mujer,"Segunda etapa de educación secundaria, con orientación general",2020,12.925
Asturias,hombre,Analfabetos,2021,0.5
Asturias,hombre,Educación primaria,2021,8.825
Asturias,hombre,Educación superior,2021,34.15
Asturias,hombre,Estudios primarios incompletos,2021,1.75
Asturias,hombre,Primera etapa de Educación Secundaria y similar,2021,31.3
Asturias,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2021,9.65
Asturias,hombre,"Segunda etapa de educación secundaria, con orientación general",2021,13.825
Asturias,mujer,Analfabetos,2021,0.675
Asturias,mujer,Educación primaria,2021,13.925
Asturias,mujer,Educación superior,2021,33.0
Asturias,mujer,Estudios primarios incompletos,2021,3.425
Asturias,mujer,Primera etapa de Educación Secundaria y similar,2021,28.45
Asturias,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2021,8.575
Asturias,mujer,"Segunda etapa de educación secundaria, con orientación general",2021,11.9
Asturias,hombre,Analfabetos,2022,0.825
Asturias,hombre,Educación primaria,2022,6.875
Asturias,hombre,Educación superior,2022,33.525
Asturias,hombre,Estudios primarios incompletos,2022,2.025
Asturias,hombre,Primera etapa de Educación Secundaria y similar,2022,33.725
Asturias,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2022,9.375
Asturias,hombre,"Segunda etapa de educación secundaria, con orientación general",2022,13.6
Asturias,mujer,Analfabetos,2022,0.675
Asturias,mujer,Educación primaria,2022,11.225000000000001
Asturias,mujer,Educación superior,2022,32.525
Asturias,mujer,Estudios primarios incompletos,2022,3.075
Asturias,mujer,Primera etapa de Educación Secundaria y similar,2022,30.6
Asturias,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2022,8.825
Asturias,mujer,"Segunda etapa de educación secundaria, con orientación general",2022,13.075
Asturias,hombre,Analfabetos,2023,0.275
Asturias,hombre,Educación primaria,2023,7.15
Asturias,hombre,Educación superior,2023,32.15
Asturias,hombre,Estudios primarios incompletos,2023,1.525
Asturias,hombre,Primera etapa de Educación Secundaria y similar,2023,34.275
Asturias,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2023,10.6
Asturias,hombre,"Segunda etapa de educación secundaria, con orientación general",2023,14.025
Asturias,mujer,Analfabetos,2023,0.35
Asturias,mujer,Educación primaria,2023,10.25
Asturias,mujer,Educación superior,2023,34.225
Asturias,mujer,Estudios primarios incompletos,2023,2.45
Asturias,mujer,Primera etapa de Educación Secundaria y similar,2023,30.2
Asturias,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2023,8.825
Asturias,mujer,"Segunda etapa de educación secundaria, con orientación general",2023,13.725
Asturias,hombre,Analfabetos,2024,0.325
Asturias,hombre,Educación primaria,2024,6.35
Asturias,hombre,Educación superior,2024,32.5
Asturias,hombre,Estudios primarios incompletos,2024,0.775
Asturias,hombre,Primera etapa de Educación Secundaria y similar,2024,33.0
Asturias,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2024,11.1
Asturias,hombre,"Segunda etapa de educación secundaria, con orientación general",2024,15.95
Asturias,mujer,Analfabetos,2024,0.75
Asturias,mujer,Educación primaria,2024,8.6
Asturias,mujer,Educación superior,2024,34.725
Asturias,mujer,Estudios primarios incompletos,2024,2.925
Asturias,mujer,Primera etapa de Educación Secundaria y similar,2024,29.35
Asturias,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2024,10.325
Asturias,mujer,"Segunda etapa de educación secundaria, con orientación general",2024,13.3
Asturias,hombre,Analfabetos,2025,0.325
Asturias,hombre,Educación primaria,2025,5.8
Asturias,hombre,Educación superior,2025,35.7
Asturias,hombre,Estudios primarios incompletos,2025,1.1
Asturias,hombre,Primera etapa de Educación Secundaria y similar,2025,30.475
Asturias,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2025,11.075
Asturias,hombre,"Segunda etapa de educación secundaria, con orientación general",2025,15.55
Asturias,mujer,Analfabetos,2025,0.475
Asturias,mujer,Educación primaria,2025,9.075
Asturias,mujer,Educación superior,2025,35.75
Asturias,mujer,Estudios primarios incompletos,2025,2.525
Asturias,mujer,Primera etapa de Educación Secundaria y similar,2025,28.0
Asturias,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2025,11.25
Asturias,mujer,"Segunda etapa de educación secundaria, con orientación general",2025,12.95
Canarias,hombre,Analfabetos,2014,1.8250000000000002
Canarias,hombre,Educación primaria,2014,17.375
Canarias,hombre,Educación superior,2014,20.825
Canarias,hombre,Estudios primarios incompletos,2014,7.9
Canarias,hombre,Primera etapa de Educación Secundaria y similar,2014,30.225
Canarias,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2014,6.375
Canarias,hombre,"Segunda etapa de educación secundaria, con orientación general",2014,15.5
Canarias,mujer,Analfabetos,2014,3.125
Canarias,mujer,Educación primaria,2014,15.375
Canarias,mujer,Educación superior,2014,23.425
Canarias,mujer,Estudios primarios incompletos,2014,9.175
Canarias,mujer,Primera etapa de Educación Secundaria y similar,2014,26.975
Canarias,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2014,6.7
Canarias,mujer,"Segunda etapa de educación secundaria, con orientación general",2014,15.225
Canarias,hombre,Analfabetos,2015,1.95
Canarias,hombre,Educación primaria,2015,15.825
Canarias,hombre,Educación superior,2015,20.799999999999997
Canarias,hombre,Estudios primarios incompletos,2015,7.875
Canarias,hombre,Primera etapa de Educación Secundaria y similar,2015,30.424999999999997
Canarias,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2015,7.15
Canarias,hombre,"Segunda etapa de educación secundaria, con orientación general",2015,15.975
Canarias,mujer,Analfabetos,2015,2.675
Canarias,mujer,Educación primaria,2015,15.149999999999999
Canarias,mujer,Educación superior,2015,22.975
Canarias,mujer,Estudios primarios incompletos,2015,8.5
Canarias,mujer,Primera etapa de Educación Secundaria y similar,2015,27.175
Canarias,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2015,8.149999999999999
Canarias,mujer,"Segunda etapa de educación secundaria, con orientación general",2015,15.375
Canarias,hombre,Analfabetos,2016,1.725
Canarias,hombre,Educación primaria,2016,14.625
Canarias,hombre,Educación superior,2016,23.225
Canarias,hombre,Estudios primarios incompletos,2016,6.875
Canarias,hombre,Primera etapa de Educación Secundaria y similar,2016,29.95
Canarias,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2016,7.4
Canarias,hombre,"Segunda etapa de educación secundaria, con orientación general",2016,16.15
Canarias,mujer,Analfabetos,2016,2.075
Canarias,mujer,Educación primaria,2016,14.725
Canarias,mujer,Educación superior,2016,25.15
Canarias,mujer,Estudios primarios incompletos,2016,7.825
Canarias,mujer,Primera etapa de Educación Secundaria y similar,2016,26.5
Canarias,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2016,7.025
Canarias,mujer,"Segunda etapa de educación secundaria, con orientación general",2016,16.675
Canarias,hombre,Analfabetos,2017,1.6
Canarias,hombre,Educación primaria,2017,15.1
Canarias,hombre,Educación superior,2017,23.9
Canarias,hombre,Estudios primarios incompletos,2017,6.35
Canarias,hombre,Primera etapa de Educación Secundaria y similar,2017,29.4
Canarias,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2017,7.55
Canarias,hombre,"Segunda etapa de educación secundaria, con orientación general",2017,16.075000000000003
Canarias,mujer,Analfabetos,2017,2.125
Canarias,mujer,Educación primaria,2017,14.05
Canarias,mujer,Educación superior,2017,25.1
Canarias,mujer,Estudios primarios incompletos,2017,7.225
Canarias,mujer,Primera etapa de Educación Secundaria y similar,2017,27.05
Canarias,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2017,7.35
Canarias,mujer,"Segunda etapa de educación secundaria, con orientación general",2017,17.05
Canarias,hombre,Analfabetos,2018,1.4249999999999998
Canarias,hombre,Educación primaria,2018,13.85
Canarias,hombre,Educación superior,2018,24.825
Canarias,hombre,Estudios primarios incompletos,2018,6.075
Canarias,hombre,Primera etapa de Educación Secundaria y similar,2018,30.6
Canarias,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2018,7.275
Canarias,hombre,"Segunda etapa de educación secundaria, con orientación general",2018,15.975
Canarias,mujer,Analfabetos,2018,2.2
Canarias,mujer,Educación primaria,2018,13.5
Canarias,mujer,Educación superior,2018,25.625
Canarias,mujer,Estudios primarios incompletos,2018,7.55
Canarias,mujer,Primera etapa de Educación Secundaria y similar,2018,26.975
Canarias,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2018,8.275
Canarias,mujer,"Segunda etapa de educación secundaria, con orientación general",2018,15.925
Canarias,hombre,Analfabetos,2019,0.925
Canarias,hombre,Educación primaria,2019,14.4
Canarias,hombre,Educación superior,2019,26.7
Canarias,hombre,Estudios primarios incompletos,2019,5.05
Canarias,hombre,Primera etapa de Educación Secundaria y similar,2019,29.85
Canarias,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2019,6.975
Canarias,hombre,"Segunda etapa de educación secundaria, con orientación general",2019,16.075
Canarias,mujer,Analfabetos,2019,2.175
Canarias,mujer,Educación primaria,2019,13.525
Canarias,mujer,Educación superior,2019,28.1
Canarias,mujer,Estudios primarios incompletos,2019,6.225
Canarias,mujer,Primera etapa de Educación Secundaria y similar,2019,25.6
Canarias,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2019,8.0
Canarias,mujer,"Segunda etapa de educación secundaria, con orientación general",2019,16.375
Canarias,hombre,Analfabetos,2020,1.325
Canarias,hombre,Educación primaria,2020,13.15
Canarias,hombre,Educación superior,2020,26.825
Canarias,hombre,Estudios primarios incompletos,2020,4.9
Canarias,hombre,Primera etapa de Educación Secundaria y similar,2020,28.25
Canarias,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2020,7.6499999999999995
Canarias,hombre,"Segunda etapa de educación secundaria, con orientación general",2020,17.9
Canarias,mujer,Analfabetos,2020,2.3
Canarias,mujer,Educación primaria,2020,11.825
Canarias,mujer,Educación superior,2020,30.6
Canarias,mujer,Estudios primarios incompletos,2020,6.425
Canarias,mujer,Primera etapa de Educación Secundaria y similar,2020,23.475
Canarias,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2020,7.4
Canarias,mujer,"Segunda etapa de educación secundaria, con orientación general",2020,17.975
Canarias,hombre,Analfabetos,2021,1.8499999999999999
Canarias,hombre,Educación primaria,2021,12.325
Canarias,hombre,Educación superior,2021,27.4
Canarias,hombre,Estudios primarios incompletos,2021,4.75
Canarias,hombre,Primera etapa de Educación Secundaria y similar,2021,28.55
Canarias,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2021,8.275
Canarias,hombre,"Segunda etapa de educación secundaria, con orientación general",2021,16.925
Canarias,mujer,Analfabetos,2021,1.825
Canarias,mujer,Educación primaria,2021,11.6
Canarias,mujer,Educación superior,2021,31.775
Canarias,mujer,Estudios primarios incompletos,2021,6.675
Canarias,mujer,Primera etapa de Educación Secundaria y similar,2021,22.95
Canarias,mujer,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2021,7.65
Canarias,mujer,"Segunda etapa de educación secundaria, con orientación general",2021,17.549999999999997
Canarias,hombre,Analfabetos,2022,1.225
Canarias,hombre,Educación primaria,2022,11.95
Canarias,hombre,Educación superior,2022,27.8
Canarias,hombre,Estudios primarios incompletos,2022,4.475
Canarias,hombre,Primera etapa de Educación Secundaria y similar,2022,28.6
Canarias,hombre,Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior),2022,8.575
Canarias,hombre,"Segunda etapa de educación secundaria, con orientación general",2022,17.4
Canarias,mujer,Analfabetos,2022,1.7
Canarias,mujer,Educación primaria,2022,11.3
Canarias,mujer,Educación superior,2022,32.15
Canarias,mujer,Estudios primarios incompletos,2022,5.3
Canarias,mujer,Primera etapa de Educación Secundaria y similar,2022,23.8
