Comunidades y Ciudades Autónomas	Sexo	Nivel de formación alcanzado	Periodo	Total
01 Andalucía	Mujeres	Analfabetos	2016T3	4,3
01 Andalucía	Mujeres	Analfabetos	2016T2	4,5
01 Andalucía	Mujeres	Analfabetos	2016T1	4,6
01 Andalucía	Mujeres	Analfabetos	2015T4	4,6
01 Andalucía	Mujeres	Analfabetos	2015T3	4,7
01 Andalucía	Mujeres	Analfabetos	2015T2	4,8
01 Andalucía	Mujeres	Analfabetos	2015T1	5,0
01 Andalucía	Mujeres	Analfabetos	2014T4	5,0
01 Andalucía	Mujeres	Analfabetos	2014T3	4,9
01 Andalucía	Mujeres	Analfabetos	2014T2	4,9
01 Andalucía	Mujeres	Analfabetos	2014T1	4,6
01 Andalucía	Mujeres	Estudios primarios incompletos	2025T4	6,9
01 Andalucía	Mujeres	Estudios primarios incompletos	2025T3	7,0
01 Andalucía	Mujeres	Estudios primarios incompletos	2025T2	7,3
01 Andalucía	Mujeres	Estudios primarios incompletos	2025T1	7,2
01 Andalucía	Mujeres	Estudios primarios incompletos	2024T4	7,1
01 Andalucía	Mujeres	Estudios primarios incompletos	2024T3	7,2
01 Andalucía	Mujeres	Estudios primarios incompletos	2024T2	7,3
01 Andalucía	Mujeres	Estudios primarios incompletos	2024T1	7,5
01 Andalucía	Mujeres	Estudios primarios incompletos	2023T4	7,7
01 Andalucía	Mujeres	Estudios primarios incompletos	2023T3	7,4
01 Andalucía	Mujeres	Estudios primarios incompletos	2023T2	7,4
01 Andalucía	Mujeres	Estudios primarios incompletos	2023T1	7,3
01 Andalucía	Mujeres	Estudios primarios incompletos	2022T4	7,3
01 Andalucía	Mujeres	Estudios primarios incompletos	2022T3	7,2
01 Andalucía	Mujeres	Estudios primarios incompletos	2022T2	7,1
01 Andalucía	Mujeres	Estudios primarios incompletos	2022T1	7,3
01 Andalucía	Mujeres	Estudios primarios incompletos	2021T4	7,5
01 Andalucía	Mujeres	Estudios primarios incompletos	2021T3	7,7
01 Andalucía	Mujeres	Estudios primarios incompletos	2021T2	8,0
01 Andalucía	Mujeres	Estudios primarios incompletos	2021T1	7,9
01 Andalucía	Mujeres	Estudios primarios incompletos	2020T4	8,4
01 Andalucía	Mujeres	Estudios primarios incompletos	2020T3	8,4
01 Andalucía	Mujeres	Estudios primarios incompletos	2020T2	8,2
01 Andalucía	Mujeres	Estudios primarios incompletos	2020T1	8,3
01 Andalucía	Mujeres	Estudios primarios incompletos	2019T4	8,7
01 Andalucía	Mujeres	Estudios primarios incompletos	2019T3	8,9
01 Andalucía	Mujeres	Estudios primarios incompletos	2019T2	9,2
01 Andalucía	Mujeres	Estudios primarios incompletos	2019T1	9,3
01 Andalucía	Mujeres	Estudios primarios incompletos	2018T4	9,6
01 Andalucía	Mujeres	Estudios primarios incompletos	2018T3	9,4
01 Andalucía	Mujeres	Estudios primarios incompletos	2018T2	9,7
01 Andalucía	Mujeres	Estudios primarios incompletos	2018T1	10,0
01 Andalucía	Mujeres	Estudios primarios incompletos	2017T4	9,7
01 Andalucía	Mujeres	Estudios primarios incompletos	2017T3	9,5
01 Andalucía	Mujeres	Estudios primarios incompletos	2017T2	9,4
01 Andalucía	Mujeres	Estudios primarios incompletos	2017T1	9,5
01 Andalucía	Mujeres	Estudios primarios incompletos	2016T4	9,6
01 Andalucía	Mujeres	Estudios primarios incompletos	2016T3	10,0
01 Andalucía	Mujeres	Estudios primarios incompletos	2016T2	10,4
01 Andalucía	Mujeres	Estudios primarios incompletos	2016T1	10,4
01 Andalucía	Mujeres	Estudios primarios incompletos	2015T4	10,7
01 Andalucía	Mujeres	Estudios primarios incompletos	2015T3	10,9
01 Andalucía	Mujeres	Estudios primarios incompletos	2015T2	10,8
01 Andalucía	Mujeres	Estudios primarios incompletos	2015T1	10,8
01 Andalucía	Mujeres	Estudios primarios incompletos	2014T4	10,6
01 Andalucía	Mujeres	Estudios primarios incompletos	2014T3	10,7
01 Andalucía	Mujeres	Estudios primarios incompletos	2014T2	10,8
01 Andalucía	Mujeres	Estudios primarios incompletos	2014T1	11,4
01 Andalucía	Mujeres	Educación primaria	2025T4	10,8
01 Andalucía	Mujeres	Educación primaria	2025T3	10,5
01 Andalucía	Mujeres	Educación primaria	2025T2	10,5
01 Andalucía	Mujeres	Educación primaria	2025T1	10,6
01 Andalucía	Mujeres	Educación primaria	2024T4	10,1
01 Andalucía	Mujeres	Educación primaria	2024T3	10,4
01 Andalucía	Mujeres	Educación primaria	2024T2	10,7
01 Andalucía	Mujeres	Educación primaria	2024T1	10,1
01 Andalucía	Mujeres	Educación primaria	2023T4	9,9
01 Andalucía	Mujeres	Educación primaria	2023T3	10,5
01 Andalucía	Mujeres	Educación primaria	2023T2	10,6
01 Andalucía	Mujeres	Educación primaria	2023T1	10,7
01 Andalucía	Mujeres	Educación primaria	2022T4	10,8
01 Andalucía	Mujeres	Educación primaria	2022T3	10,6
01 Andalucía	Mujeres	Educación primaria	2022T2	11,0
01 Andalucía	Mujeres	Educación primaria	2022T1	11,0
01 Andalucía	Mujeres	Educación primaria	2021T4	10,7
01 Andalucía	Mujeres	Educación primaria	2021T3	11,3
01 Andalucía	Mujeres	Educación primaria	2021T2	11,7
01 Andalucía	Mujeres	Educación primaria	2021T1	12,1
01 Andalucía	Mujeres	Educación primaria	2020T4	11,8
01 Andalucía	Mujeres	Educación primaria	2020T3	12,1
01 Andalucía	Mujeres	Educación primaria	2020T2	12,7
01 Andalucía	Mujeres	Educación primaria	2020T1	13,1
01 Andalucía	Mujeres	Educación primaria	2019T4	12,9
01 Andalucía	Mujeres	Educación primaria	2019T3	12,8
01 Andalucía	Mujeres	Educación primaria	2019T2	12,6
01 Andalucía	Mujeres	Educación primaria	2019T1	12,4
01 Andalucía	Mujeres	Educación primaria	2018T4	12,7
01 Andalucía	Mujeres	Educación primaria	2018T3	12,5
01 Andalucía	Mujeres	Educación primaria	2018T2	13,1
01 Andalucía	Mujeres	Educación primaria	2018T1	12,8
01 Andalucía	Mujeres	Educación primaria	2017T4	12,8
01 Andalucía	Mujeres	Educación primaria	2017T3	13,0
01 Andalucía	Mujeres	Educación primaria	2017T2	13,2
01 Andalucía	Mujeres	Educación primaria	2017T1	13,1
01 Andalucía	Mujeres	Educación primaria	2016T4	13,2
01 Andalucía	Mujeres	Educación primaria	2016T3	12,8
01 Andalucía	Mujeres	Educación primaria	2016T2	13,2
01 Andalucía	Mujeres	Educación primaria	2016T1	13,1
01 Andalucía	Mujeres	Educación primaria	2015T4	13,1
01 Andalucía	Mujeres	Educación primaria	2015T3	13,7
01 Andalucía	Mujeres	Educación primaria	2015T2	14,2
01 Andalucía	Mujeres	Educación primaria	2015T1	13,7
01 Andalucía	Mujeres	Educación primaria	2014T4	14,3
01 Andalucía	Mujeres	Educación primaria	2014T3	14,3
01 Andalucía	Mujeres	Educación primaria	2014T2	14,2
01 Andalucía	Mujeres	Educación primaria	2014T1	14,3
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2025T4	26,5
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2025T3	27,3
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2025T2	28,7
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2025T1	28,4
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2024T4	28,3
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2024T3	28,5
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2024T2	28,3
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2024T1	27,8
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2023T4	28,1
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2023T3	27,6
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2023T2	28,2
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2023T1	27,8
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2022T4	27,7
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2022T3	27,9
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2022T2	28,4
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2022T1	28,9
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2021T4	28,8
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2021T3	28,9
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2021T2	28,7
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2021T1	28,4
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2020T4	28,1
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2020T3	28,2
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2020T2	28,6
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2020T1	28,3
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2019T4	28,5
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2019T3	28,5
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2019T2	29,1
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2019T1	29,1
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2018T4	28,8
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2018T3	28,8
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2018T2	28,8
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2018T1	29,3
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2017T4	29,1
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2017T3	29,6
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2017T2	30,2
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2017T1	29,7
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2016T4	29,6
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2016T3	28,8
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2016T2	28,9
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2016T1	28,8
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2015T4	28,6
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2015T3	28,4
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2015T2	27,6
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2015T1	28,3
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2014T4	27,8
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2014T3	28,5
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2014T2	29,4
01 Andalucía	Mujeres	Primera etapa de Educación Secundaria y similar	2014T1	29,0
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2025T4	12,3
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2025T3	12,3
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2025T2	12,2
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2025T1	12,4
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2024T4	13,0
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2024T3	12,4
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2024T2	12,4
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2024T1	12,9
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2023T4	12,4
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2023T3	12,8
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2023T2	12,6
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2023T1	13,0
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2022T4	12,7
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2022T3	12,4
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2022T2	11,9
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2022T1	11,6
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2021T4	11,5
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2021T3	11,5
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2021T2	11,3
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2021T1	11,3
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2020T4	12,0
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2020T3	12,5
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2020T2	12,4
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2020T1	12,2
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2019T4	12,3
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2019T3	12,3
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2019T2	12,0
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2019T1	12,1
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2018T4	11,8
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2018T3	12,0
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2018T2	12,1
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2018T1	12,1
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2017T4	12,2
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2017T3	11,5
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2017T2	11,7
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2017T1	11,6
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2016T4	11,4
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2016T3	11,4
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2016T2	11,3
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2016T1	11,6
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2015T4	11,6
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2015T3	11,6
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2015T2	11,9
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2015T1	12,0
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2014T4	11,7
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2014T3	11,5
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2014T2	11,3
01 Andalucía	Mujeres	Segunda etapa de educación secundaria, con orientación general	2014T1	10,9
01 Andalucía	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2025T4	8,8
01 Andalucía	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2025T3	8,6
01 Andalucía	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2025T2	8,4
01 Andalucía	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2025T1	8,7
01 Andalucía	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2024T4	8,6
01 Andalucía	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2024T3	8,4
01 Andalucía	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2024T2	8,4
01 Andalucía	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2024T1	8,5
01 Andalucía	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2023T4	8,4
01 Andalucía	Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	2023T3	8,4
